ID,URL,Is lighting product?,Extracted_Content
procéder à des interventions d’entretien et
de réparation.
Améliorer l’intégrité 
mécanique des 
équipements de production
L’intégrité des équipements industriels, tels 
que les équipements sous pression, est 
cruciale en termes de sécurité, de retour sur
investissement et de fiabilité de 
fonctionnement. Les évolutions de 
procédé peuvent endommager les 
équipements existants et en accélérer la 
corrosion. Procéder à l’amélioration de 
ces équipements à l’aide de technologies 
évoluées permettra d’en préserver l’intégrité
mécanique et de garantir des niveaux élevés 
de fiabilité.
Réduire les frais d’entretien
La réalisation de réparations à long terme, 
par opposition au remplacement de 
panneaux existants, peut permettre de 
réduire les interventions de maintenance et 
leur coût global. Nous avons la capacité de 
répondre à de courts délais d’exécution et à 
des plannings serrés.
Qualité Constante
Conformité aux Normes et 
Directives en vigueur
L’assurance et le contrôle qualité sont inclus 
dans toutes nos solutions, réalisées selon 
les certifications ASME et EN pour nos 
procédés de soudage automatisés par notre 
personnel spécialisé est parfaitement formé.
Matériaux et Géométries 
complexes
Localisations et 
Environnements hostiles
Nous proposons une assistance technique 
complète comprenant la conception 
d’outillage, la sélection métallurgique et 
la qualification des modes opératoires de 
soudages nécessaire.
Répondre aux exigences  
de sécurité
L’attention et l’engagement vis-à-vis 
des normes d’hygiène, de sécurité et 
d’environnement comptent parmi nos 
principales valeurs e sont au coeur de 
l’exécution de nos projets et solutions.
Formation des soudeurs
Ligne de tubes Unifuse® 360
Notre usine de fabrication de Radom, en Pologne,
fonctionne 24 heures sur 24 et 7 jours sur 7
4
 
Avec plus de 30 années d’expérience dans la protection 
des chaudières, la technologie Unifuse® d’WSI répond 
à ce besoin en assurant une protection optimale des 
surfaces d’échange des chaudières d’incinération, 
biomasse, charbon, liqueur noire et les hottes dans la 
fabrication de l’acier, tels que les fours électriques à arc 
ou les convertisseurs à oxygène.
Unifuse est une solution technique rentable répondant aux 
problématiques de corrosion/d’érosion provoquées par 
les procédés de production ou par les gaz de combustion 
chauds provenant des systèmes de production d’énergie, 
notamment dans l’incinération. Unifuse prolonge la 
durée de vie opérationnelle des tubes et des panneaux 
de chaudière, ce qui permet d’éviter ou de retarder 
considérablement des remplacements coûteux.
La technologie Unifuse
Des normes et des codes stricts, tels que les codes EN et ASME, règlementent les 
exigences de résistance pour la conception et la construction de chaudières. Une 
tolérance de corrosion est intégrée dans l’épaisseur de la paroi initiale de la plupart de 
ces composants, mais les conditions de fonctionnement et l’environnement peuvent 
entraîner une usure prématurée. Quand les surfaces d’échange ne sont pas protégés 
contre la corrosion, l’érosion ou même la fissuration, les coûts de fonctionnement et 
de maintenance peuvent être lourdement affectés.
Unifuse prolonge 
la durée de vie 
opérationnelle 
des tubes et 
des panneaux 
de chaudière et 
permet d’éviter 
ou de retarder les 
remplacements 
coûteux.
Services de chaudière
Il est crucial d’identifier le phénomène de dégradation 
qui nuit à l’équipement. La protection offerte par 
le rechargement par soudage peut s’user avec le 
temps et sa longévité dépend non seulement de la 
qualité de l’application, mais aussi des conditions de 
fonctionnement de la chaudière. Les températures très 
localisées, les turbulences, le contact avec les gaz de 
combustion et les cendres peuvent réduire la durée de vie 
du rechargement. Unifuse offre la meilleure qualité avec 
la dilution la plus faible possible, que ce soit dans le cadre 
d’un renforcement afin de reconstituer une épaisseur 
nominale (restauration de paroi) ou d’un rechargement 
résistant à la corrosion afin d’optimiser la rentabilité du 
fonctionnement de la chaudière.
Prolongement de la durée de vie des panneaux de chaudière
5
 
Unifuse 180 – Prolongement de 
la durée de vie des panneaux de 
chaudières 
Le processus Unifuse 180 offre une protection de 
haute qualité des surfaces d’échange des panneaux. 
Nos équipements utilisent la technologie GMAW et des 
systèmes de montage de panneaux qui permettent de 
recharger des panneaux plats mesurant jusqu’à 18 m de 
long et 2 m de large.
Unifuse 360 – Protection des tubes  
de chaudières 
Le processus Unifuse 360 assure une protection à 360° 
des tubes de chaudières contre la corrosion et l’érosion. 
Nos équipements permettent d’appliquer une épaisseur 
de rechargement de 1,2 à 3,0 mm (voire plus si nécessaire 
pour un rechargement multicouche) sur des tubes ou des 
collecteurs mesurant jusqu’à 15 m de long et ayant un 
diamètre compris entre 21 et 273 mm.
Rechargement par soudage
automatisé dans nos ateliers
WSI domine le marché mondial en termes de capacités de fabrication; offrant de 
grandes capacités de rechargement dans son usine de Radom, en Pologne.
Unifuse 180 - Prolongement de 
la durée de vie des panneaux de 
chaudières
Unifuse 360 - Protection des tubes 
de chaudières
Unifuse 180 Rechargement de
panneaux plats et droits
Unifuse 360 Notre procédé
unique GMAW/GTAW
Série de tubes de surchauffeur
Essai d’écrasement
Analyse chimique du revêtement
Panneau fabriqué avec des tubes
Unifuse 360
Contrôle d’épaisseur
Tubes Unifuse 360 pour les 
ouvertures
6
 
Contrôle avant intervention 
Au cours de la phase d’évaluation du projet, nous effectuons une visite avant 
intervention afin de garantir que notre personnel et nos procédures sont 
conformes aux exigences clients en matière de protection de la santé, de 
sécurité, d’environnement et d’assurance qualité.
Une série de mesures nous permettra de déterminer s’il est nécessaire de 
renforcer les tubes, de procéder à une réparation spécifique pour rétablir 
la limite de résistance à la pression, ou si la chaudière peut être rechargée 
directement.
Préparation des surfaces
Avant le rechargement, nos inspecteurs de niveau II et/ou de niveau III 
examineront la surface sablée (SA 3), détermineront l’épaisseur et repéreront 
les défauts. Les surfaces doivent être libres de toute contamination éventuelle, 
notamment les revêtements réfractaires ou un ancien revêtement Inconel.
Si un rechargement par soudure a été appliqué précédemment, la surface doit 
être meulée pour éliminer tous les défauts possibles, tels que les pores. Tous  
les défauts visibles doivent être réparés lors de cette étape.
Le process Unifuse
Il est réalisé verticalement de manière descendante, de la membrane vers la 
section du tube, suivant une séquence pré-établie des cordons de soudure  
afin de garantir une couverture uniforme et une surface lisse. Le recouvrement 
entre passe est maîtrisé afin de garantir la qualité des cordons de soudure et 
assurer un revêtement régulier de 2 mm d’épaisseur.
Si l’épaisseur du tube est inférieure au niveau minimal de rechargement, soit 2,2 
mm en position verticale et 2,5 mm pour les autres positions, un renforcement 
en acier est nécessaire avant l’application du rechargement anti-corrosion.
Contrôle
Nos inspecteurs élaborent un rapport complet sur le rechargement effectué.  
Ce rapport comprend les essais non destructifs suivants
 
∞Contrôle par ultrasons et contrôle visuel avant le rechargement
 
∞Contrôles aléatoires pendant l’application du rechargement
 
∞Analyse chimique des matériaux, contrôle par ressuage, contrôle de l’épaisseur 
visuel après l’application du rechargement
Rechargement par soudage  
automatisé sur site
Outre notre atelier de fabrication, nous réalisons aussi des réparations et des 
rechargements sur site. Des conditions de fonctionnement spécifiques nuisant 
à la chaudière peuvent provoquer le vieillissement de la protection offerte par le 
rechargement par soudage et entraîner une usure prematurée. Dans ce cas, nous 
pouvons effectuer les réparations nécessaires sur site. Nous pouvons appliquer un 
rechargement par soudage sur des tubes en acier qu’ils soient neufs ou ayant déjà été 
en service. Nous pouvons également appliquer un nouveau rechargement par soudage 
sur un rechargement existant.
Services de chaudière
7
Chaudières d’usine d’incinération 
et chaudières à biomasse
La gestion des problèmes de corrosion associés aux chaudières destinées à 
l’incinération des déchets municipaux solides et aux chaudières utilisant un combustible 
provenant de matières organiques constitue un défi de taille pour les exploitants.
Réparation d’un mur d’eau dans une usine d’incinération
 
Chaudières d’usine d’incinération 
